"BehaviorSpace results (NetLogo 5.0.5)"
"jeudi-Optimisation-presque-fini.nlogo"
"experiment"
"05/01/2014 15:48:43:399 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
,"2.4096385542168677","31.355421686746986","2.6506024096385543","32.46987951807229","74.81927710843374","41.83734939759036","3.975903614457831","31.746987951807228","3.8554216867469884","32.28915662650602","96.86746987951807","65.8433734939759","26.506024096385545","32.01807228915662","27.469879518072286","31.897590361445783",,,"2.4096385542168677","31.475903614457827","2.289156626506024","32.04819277108434","74.21686746987952","46.897590361445786","3.614457831325301","32.5","3.3734939759036147","32.22891566265061","98.19277108433735","72.10843373493975","26.506024096385545","32.01807228915662","26.867469879518076","32.92168674698795",,,"0","31.746987951807228","0","32.46987951807229","31.686746987951807","34.066265060240966","0.8433734939759037","31.83734939759036","1.2048192771084338","30.66265060240964","42.89156626506024","36.1144578313253","24.096385542168676","32.831325301204814","24.337349397590362","31.08433734939759","67.34939759036145","35.09036144578313"
,"2.4096385542168677","32.5","2.5301204819277108","31.41566265060241","73.6144578313253","41.50602409638554","3.493975903614458","31.265060240963855","3.3734939759036147","32.43975903614458","96.86746987951807","65.8433734939759","26.506024096385545","31.716867469879517","27.469879518072286","32.37951807228915",,,"2.1686746987951806","31.295180722891562","2.4096385542168677","30.66265060240964","72.16867469879517","45.81325301204819","3.132530120481928","30.993975903614455","2.6506024096385543","30.933734939759038","98.3132530120482","72.59036144578313","26.506024096385545","32.31927710843374","26.867469879518076","33.25301204819277",,,"0","32.19879518072289","0.24096385542168677","32.31927710843374","34.81927710843373","34.87951807228916","0.9638554216867471","31.114457831325304","1.0843373493975903","32.07831325301205","39.87951807228916","36.80722891566265","24.096385542168676","31.144578313253014","24.337349397590362","32.62048192771084","64.21686746987952","35.963855421686745"
,"2.4096385542168677","32.10843373493976","2.5301204819277108","32.07831325301205","71.92771084337349","41.536144578313255","3.493975903614458","32.86144578313253","3.975903614457831","33.28313253012048","96.86746987951807","65.57228915662651","26.506024096385545","31.385542168674696","27.469879518072286","32.16867469879518",,,"1.9277108433734942","30.783132530120483","2.289156626506024","33.102409638554214","71.20481927710843","45.81325301204819","3.0120481927710845","32.13855421686747","3.132530120481928","31.716867469879517","98.3132530120482","72.5","26.506024096385545","31.144578313253014","26.867469879518076","31.506024096385545",,,"0","31.92771084337349","0.24096385542168677","32.43975903614458","33.01204819277108","36.837349397590366","0.48192771084337355","31.77710843373494","0.8433734939759037","31.92771084337349","36.74698795180723","35.51204819277108","24.096385542168676","32.25903614457831","24.216867469879517","31.32530120481928","62.16867469879518","35.993975903614455"
,"2.4096385542168677","33.58433734939759","2.5301204819277108","31.08433734939759","71.20481927710843","41.054216867469876","3.8554216867469884","32.22891566265061","2.7710843373493974","31.83734939759036","96.86746987951807","65.39156626506025","26.506024096385545","31.656626506024093","27.469879518072286","31.626506024096386",,,"2.1686746987951806","31.44578313253012","2.289156626506024","30.843373493975907","72.65060240963855","45.63253012048193","3.614457831325301","31.656626506024093","3.3734939759036147","32.01807228915662","98.43373493975903","72.56024096385542","26.385542168674696","32.46987951807229","26.746987951807228","32.80120481927711",,,"0","32.74096385542168","0.12048192771084339","32.92168674698795","33.25301204819277","34.126506024096386","0.8433734939759037","33.25301204819277","0.9638554216867471","30.33132530120482","33.734939759036145","35.27108433734939","24.096385542168676","31.716867469879517","24.216867469879517","31.355421686746986","61.686746987951814","36.385542168674704"
,"2.4096385542168677","32.28915662650602","2.5301204819277108","32.04819277108434","73.97590361445782","41.95783132530121","3.3734939759036147","32.25903614457831","3.8554216867469884","34.27710843373494","96.86746987951807","65.8433734939759","26.506024096385545","30.933734939759038","27.469879518072286","31.144578313253014",,,"2.4096385542168677","32.34939759036145","2.5301204819277108","31.385542168674696","72.89156626506023","46.47590361445783","3.3734939759036147","31.204819277108438","3.8554216867469884","31.716867469879517","98.43373493975903","72.53012048192771","26.385542168674696","33.102409638554214","26.867469879518076","32.43975903614458",,,"0","30.783132530120483","0","31.867469879518072","31.44578313253012","34.036144578313255","0.9638554216867471","32.22891566265061","1.4457831325301205","31.77710843373494","29.277108433734938","34.307228915662655","24.096385542168676","31.566265060240962","24.216867469879517","31.08433734939759","61.32530120481928","36.86746987951807"
,"2.4096385542168677","32.07831325301205","2.4096385542168677","30.96385542168675","74.33734939759036","43.25301204819277","3.8554216867469884","32.22891566265061","3.614457831325301","31.77710843373494","96.86746987951807","65.45180722891565","26.506024096385545","31.566265060240962","27.469879518072286","32.92168674698795",,,"2.289156626506024","31.596385542168676","2.289156626506024","31.957831325301207","73.25301204819277","45.99397590361446","3.3734939759036147","32.28915662650602","3.3734939759036147","31.385542168674696","98.43373493975903","72.59036144578313","26.506024096385545","31.596385542168676","26.867469879518076","32.80120481927711",,,"0","32.10843373493976","0.24096385542168677","31.355421686746986","33.97590361445783","33.765060240963855","1.2048192771084338","32.95180722891566","0.7228915662650602","32.04819277108434","35.78313253012048","35.06024096385542","24.096385542168676","31.987951807228914","24.216867469879517","30.72289156626506","60.12048192771084","37.5"
,"2.4096385542168677","32.5","2.5301204819277108","32.01807228915662","73.6144578313253","42.07831325301205","3.0120481927710845","31.265060240963855","4.337349397590361","30.873493975903614","96.86746987951807","65.75301204819277","26.506024096385545","31.355421686746986","27.469879518072286","32.62048192771084",,,"2.4096385542168677","32.53012048192771","2.4096385542168677","30.632530120481928","71.92771084337349","46.204819277108435","3.3734939759036147","31.867469879518072","3.0120481927710845","32.04819277108434","98.43373493975903","72.5","26.265060240963855","31.17469879518072","26.867469879518076","32.19879518072289",,,"0","31.77710843373494","0.12048192771084339","33.22289156626506","32.89156626506024","34.96987951807229","0.7228915662650602","30.30120481927711","0.7228915662650602","30.21084337349398","40.24096385542168","36.265060240963855","24.096385542168676","30.57228915662651","24.337349397590362","32.31927710843374","61.686746987951814","37.62048192771084"
,"2.4096385542168677","32.53012048192771","2.5301204819277108","30.903614457831324","74.09638554216868","41.1144578313253","3.3734939759036147","31.506024096385545","3.614457831325301","32.01807228915662","96.86746987951807","65.63253012048193","26.506024096385545","32.28915662650602","27.469879518072286","31.44578313253012",,,"2.4096385542168677","31.897590361445783","2.4096385542168677","32.59036144578313","70.96385542168674","46.71686746987952","3.493975903614458","32.19879518072289","3.2530120481927707","32.10843373493976","98.43373493975903","72.56024096385542","26.506024096385545","32.10843373493976","26.867469879518076","32.7710843373494",,,"0","32.43975903614458","0.12048192771084339","31.867469879518072","35.06024096385542","34.33734939759036","0.9638554216867471","31.265060240963855","1.3253012048192772","30.783132530120483","32.16867469879518","38.3433734939759","24.096385542168676","32.80120481927711","24.337349397590362","31.897590361445783","63.132530120481924","37.10843373493976"
,"2.4096385542168677","30.843373493975907","2.5301204819277108","31.114457831325304","75.18072289156626","42.43975903614458","3.614457831325301","32.07831325301205","4.096385542168675","32.37951807228915","96.86746987951807","65.60240963855422","26.506024096385545","31.41566265060241","27.469879518072286","31.957831325301207",,,"2.4096385542168677","32.13855421686747","2.4096385542168677","31.566265060240962","70.12048192771084","46.08433734939759","3.2530120481927707","33.25301204819277","3.493975903614458","32.04819277108434","98.55421686746988","72.77108433734941","26.506024096385545","32.74096385542168","26.867469879518076","31.144578313253014",,,"0","31.41566265060241","0.24096385542168677","32.07831325301205","28.674698795180724","34.7289156626506","0.48192771084337355","31.506024096385545","1.566265060240964","33.102409638554214","35.18072289156626","36.1144578313253","24.096385542168676","31.385542168674696","24.337349397590362","32.13855421686747","61.686746987951814","36.837349397590366"
,"2.4096385542168677","32.01807228915662","2.6506024096385543","32.13855421686747","75.30120481927712","42.19879518072289","3.975903614457831","33.13253012048193","3.2530120481927707","30.692771084337352","96.86746987951807","66.1144578313253","26.506024096385545","32.46987951807229","27.469879518072286","31.746987951807228",,,"2.1686746987951806","31.957831325301207","2.5301204819277108","31.656626506024093","71.32530120481928","45.873493975903614","3.132530120481928","31.475903614457827","3.3734939759036147","30.873493975903614","98.55421686746988","72.59036144578313","26.385542168674696","31.746987951807228","26.867469879518076","32.19879518072289",,,"0","31.867469879518072","0.24096385542168677","32.56024096385542","34.57831325301205","35.51204819277108","1.3253012048192772","31.656626506024093","0.8433734939759037","32.46987951807229","35.903614457831324","35.42168674698795","24.096385542168676","32.62048192771084","24.337349397590362","32.01807228915662","63.373493975903614","37.13855421686747"
,"2.4096385542168677","32.62048192771084","2.4096385542168677","31.686746987951807","74.4578313253012","41.325301204819276","3.0120481927710845","31.32530120481928","3.8554216867469884","33.64457831325301","96.86746987951807","65.90361445783132","26.506024096385545","32.19879518072289","27.469879518072286","32.62048192771084",,,"2.0481927710843375","31.83734939759036","2.7710843373493974","32.13855421686747","71.20481927710843","45.75301204819277","3.2530120481927707","33.433734939759034","3.0120481927710845","30.753012048192772","98.55421686746988","72.83132530120481","26.265060240963855","31.897590361445783","26.867469879518076","31.897590361445783",,,"0","32.04819277108434","0","30.361445783132528","36.98795180722891","35.45180722891566","1.9277108433734942","31.83734939759036","1.0843373493975903","31.024096385542173","42.168674698795186","36.295180722891565","24.096385542168676","32.10843373493976","24.337349397590362","30.993975903614455","61.084337349397586","37.40963855421687"
,"2.4096385542168677","30.96385542168675","2.5301204819277108","31.475903614457827","73.73493975903614","40.692771084337345","3.3734939759036147","31.746987951807228","4.457831325301205","32.53012048192771","96.86746987951807","65.8433734939759","26.506024096385545","32.65060240963855","27.469879518072286","31.506024096385545",,,"2.4096385542168677","31.566265060240962","2.4096385542168677","31.17469879518072","71.44578313253011","46.325301204819276","2.7710843373493974","31.897590361445783","4.698795180722891","32.46987951807229","98.55421686746988","72.8012048192771","26.385542168674696","33.31325301204819","26.867469879518076","32.19879518072289",,,"0","31.867469879518072","0.12048192771084339","32.01807228915662","38.0722891566265","34.096385542168676","0.7228915662650602","31.385542168674696","1.4457831325301205","32.89156626506024","36.86746987951807","36.77710843373494","24.096385542168676","31.44578313253012","24.337349397590362","30.96385542168675","60","36.98795180722891"
,"2.4096385542168677","30.843373493975907","2.5301204819277108","31.355421686746986","73.97590361445782","40.21084337349398","3.734939759036145","32.98192771084337","3.3734939759036147","32.22891566265061","96.86746987951807","66.23493975903615","26.506024096385545","31.295180722891562","27.469879518072286","32.10843373493976",,,"2.1686746987951806","31.41566265060241","2.5301204819277108","30.42168674698795","71.20481927710843","45.42168674698795","3.132530120481928","30.602409638554217","3.8554216867469884","32.56024096385542","98.55421686746988","72.59036144578313","26.506024096385545","32.62048192771084","26.867469879518076","32.831325301204814",,,"0","32.71084337349397","0.24096385542168677","32.13855421686747","40","34.96987951807229","0.6024096385542169","32.5","0.9638554216867471","31.506024096385545","38.0722891566265","39.54819277108434","24.096385542168676","32.92168674698795","24.337349397590362","31.41566265060241","57.10843373493976","37.65060240963856"
,"2.4096385542168677","32.34939759036145","2.5301204819277108","31.686746987951807","72.16867469879517","40.2710843373494","3.493975903614458","32.5","3.0120481927710845","32.37951807228915","96.86746987951807","65.93373493975903","26.506024096385545","32.22891566265061","27.469879518072286","33.13253012048193",,,"2.4096385542168677","32.16867469879518","2.4096385542168677","30.933734939759038","72.53012048192771","46.74698795180723","3.132530120481928","31.144578313253014","3.0120481927710845","32.01807228915662","98.55421686746988","72.92168674698796","26.506024096385545","31.265060240963855","26.867469879518076","32.28915662650602",,,"0","31.53614457831325","0.48192771084337355","32.65060240963855","29.397590361445786","33.945783132530124","0.9638554216867471","32.22891566265061","1.2048192771084338","32.04819277108434","35.18072289156626","37.28915662650603","24.096385542168676","31.385542168674696","24.337349397590362","30.873493975903614","51.68674698795181","37.40963855421687"
,"2.4096385542168677","31.295180722891562","2.5301204819277108","31.41566265060241","74.4578313253012","40.933734939759034","3.493975903614458","31.656626506024093","3.493975903614458","31.957831325301207","96.86746987951807","65.78313253012048","26.506024096385545","32.34939759036145","27.469879518072286","32.46987951807229",,,"2.4096385542168677","31.114457831325304","2.1686746987951806","32.13855421686747","72.40963855421687","46.626506024096386","4.096385542168675","31.867469879518072","3.132530120481928","32.07831325301205","98.55421686746988","73.13253012048193","26.506024096385545","31.53614457831325","26.867469879518076","31.746987951807228",,,"0","32.28915662650602","0.24096385542168677","32.62048192771084","28.674698795180724","33.97590361445783","1.0843373493975903","32.59036144578313","1.0843373493975903","31.08433734939759","37.10843373493976","37.71084337349397","24.096385542168676","33.13253012048193","24.337349397590362","32.34939759036145","48.91566265060241","34.75903614457832"
,"2.4096385542168677","30.240963855421686","2.6506024096385543","31.024096385542173","73.49397590361446","41.6566265060241","2.7710843373493974","31.83734939759036","4.096385542168675","32.04819277108434","96.86746987951807","66.08433734939759","26.506024096385545","30.933734939759038","27.469879518072286","31.987951807228914",,,"2.4096385542168677","31.626506024096386","2.6506024096385543","31.114457831325304","72.53012048192771","45.8433734939759","3.3734939759036147","31.807228915662648","4.457831325301205","32.25903614457831","98.55421686746988","72.86144578313252","26.385542168674696","32.89156626506024","26.867469879518076","32.46987951807229",,,"0","31.475903614457827","0","31.355421686746986","34.69879518072289","35.36144578313253","0.7228915662650602","32.01807228915662","1.4457831325301205","31.32530120481928","30.96385542168675","38.795180722891565","24.096385542168676","32.46987951807229","24.337349397590362","31.024096385542173","53.37349397590362","34.24698795180723"
,"2.4096385542168677","31.807228915662648","2.7710843373493974","31.987951807228914","74.81927710843374","42.34939759036145","3.0120481927710845","31.626506024096386","3.975903614457831","32.13855421686747","96.86746987951807","65.99397590361446","26.506024096385545","32.98192771084337","27.469879518072286","32.831325301204814",,,"2.289156626506024","32.62048192771084","2.4096385542168677","32.10843373493976","73.25301204819277","45.99397590361446","3.132530120481928","32.59036144578313","3.734939759036145","30.692771084337352","98.55421686746988","72.8012048192771","26.506024096385545","32.92168674698795","26.867469879518076","32.98192771084337",,,"0","31.32530120481928","0","32.65060240963855","31.08433734939759","36.53614457831325","1.0843373493975903","33.01204819277108","0.9638554216867471","32.31927710843374","32.04819277108434","36.325301204819276","24.096385542168676","33.16265060240964","24.337349397590362","30.542168674698793","53.493975903614455","34.066265060240966"
,"2.4096385542168677","32.31927710843374","2.5301204819277108","31.77710843373494","74.57831325301206","41.50602409638554","3.493975903614458","32.16867469879518","3.734939759036145","32.22891566265061","96.86746987951807","65.96385542168674","26.506024096385545","31.44578313253012","27.469879518072286","31.92771084337349",,,"2.1686746987951806","32.28915662650602","2.6506024096385543","32.22891566265061","71.6867469879518","45.963855421686745","2.7710843373493974","31.957831325301207","3.2530120481927707","32.07831325301205","98.55421686746988","73.01204819277109","26.506024096385545","32.80120481927711","26.867469879518076","33.25301204819277",,,"0","31.41566265060241","0.24096385542168677","31.53614457831325","29.156626506024097","35.45180722891566","1.566265060240964","31.656626506024093","0.8433734939759037","32.59036144578313","30.843373493975907","35.81325301204819","24.096385542168676","31.144578313253014","24.337349397590362","32.98192771084337","59.27710843373494","33.64457831325301"
,"2.4096385542168677","31.385542168674696","2.4096385542168677","32.13855421686747","74.09638554216868","42.28915662650603","4.096385542168675","31.265060240963855","4.216867469879518","32.16867469879518","96.86746987951807","66.38554216867469","26.506024096385545","31.77710843373494","27.469879518072286","32.40963855421687",,,"2.4096385542168677","31.867469879518072","2.289156626506024","32.19879518072289","71.92771084337349","45.30120481927711","3.132530120481928","31.41566265060241","2.4096385542168677","31.77710843373494","98.55421686746988","73.04216867469879","26.385542168674696","32.31927710843374","26.867469879518076","32.80120481927711",,,"0","32.5","0","30.993975903614455","28.55421686746988","34.036144578313255","0.8433734939759037","31.08433734939759","0.7228915662650602","31.716867469879517","32.7710843373494","34.126506024096386","24.096385542168676","32.13855421686747","24.337349397590362","32.37951807228915","65.5421686746988","34.126506024096386"
,"2.4096385542168677","32.46987951807229","2.4096385542168677","30.783132530120483","74.57831325301206","41.626506024096386","3.493975903614458","30.933734939759038","3.3734939759036147","30.903614457831324","96.86746987951807","65.72289156626506","26.506024096385545","31.686746987951807","27.469879518072286","31.92771084337349",,,"2.0481927710843375","31.867469879518072","2.289156626506024","30.692771084337352","71.08433734939759","47.10843373493976","3.493975903614458","32.16867469879518","3.734939759036145","33.0722891566265","98.55421686746988","72.86144578313252","26.506024096385545","31.987951807228914","26.867469879518076","31.626506024096386",,,"0","31.265060240963855","0.12048192771084339","31.957831325301207","35.903614457831324","34.397590361445786","0.6024096385542169","32.19879518072289","1.2048192771084338","31.32530120481928","34.4578313253012","36.234939759036145","24.096385542168676","31.355421686746986","24.337349397590362","31.204819277108438","64.45783132530121","35.69277108433735"
,"2.4096385542168677","32.13855421686747","2.4096385542168677","31.686746987951807","74.4578313253012","41.234939759036145","3.614457831325301","31.716867469879517","3.493975903614458","32.25903614457831","96.86746987951807","65.93373493975903","26.506024096385545","31.92771084337349","27.469879518072286","31.08433734939759",,,"2.4096385542168677","31.77710843373494","2.5301204819277108","31.686746987951807","71.80722891566265","46.6566265060241","3.493975903614458","32.07831325301205","3.975903614457831","32.56024096385542","98.55421686746988","72.59036144578313","26.385542168674696","33.31325301204819","26.867469879518076","31.987951807228914",,,"0","33.795180722891565","0.12048192771084339","31.566265060240962","34.4578313253012","35.602409638554214","0.9638554216867471","32.5","0.9638554216867471","32.43975903614458","31.807228915662648","35.54216867469879","24.096385542168676","32.31927710843374","24.337349397590362","31.83734939759036","66.02409638554217","37.86144578313253"
,"2.4096385542168677","31.506024096385545","2.5301204819277108","32.01807228915662","74.93975903614458","41.3855421686747","3.8554216867469884","32.04819277108434","3.2530120481927707","31.265060240963855","96.86746987951807","65.69277108433735","26.506024096385545","32.16867469879518","27.469879518072286","32.86144578313253",,,"2.289156626506024","32.01807228915662","2.5301204819277108","31.566265060240962","72.89156626506023","45.903614457831324","3.132530120481928","31.77710843373494","3.2530120481927707","30.512048192771086","98.55421686746988","72.62048192771084","26.385542168674696","32.68072289156627","26.867469879518076","32.28915662650602",,,"0","32.04819277108434","0.24096385542168677","30.813253012048193","34.096385542168676","35.963855421686745","0.6024096385542169","30.783132530120483","1.2048192771084338","31.77710843373494","31.08433734939759","36.265060240963855","24.096385542168676","31.626506024096386","24.337349397590362","31.024096385542173","69.1566265060241","36.95783132530121"
,"2.4096385542168677","32.5","2.6506024096385543","31.897590361445783","74.57831325301206","41.71686746987952","3.493975903614458","32.53012048192771","4.096385542168675","32.46987951807229","96.86746987951807","66.17469879518072","26.506024096385545","34.036144578313255","27.469879518072286","32.95180722891566",,,"2.4096385542168677","31.44578313253012","2.6506024096385543","32.53012048192771","71.80722891566265","45.36144578313253","3.614457831325301","33.28313253012048","3.8554216867469884","31.44578313253012","98.55421686746988","72.71084337349397","26.385542168674696","31.77710843373494","26.867469879518076","31.746987951807228",,,"0","33.463855421686745","0","31.897590361445783","33.734939759036145","35.632530120481924","1.0843373493975903","30.391566265060245","1.0843373493975903","32.74096385542168","40.12048192771084","36.204819277108435","24.096385542168676","31.987951807228914","24.337349397590362","31.17469879518072","61.9277108433735","38.403614457831324"
,"2.4096385542168677","32.07831325301205","2.6506024096385543","32.28915662650602","74.69879518072288","41.50602409638554","3.493975903614458","32.40963855421687","3.614457831325301","31.626506024096386","96.86746987951807","65.69277108433735","26.506024096385545","31.83734939759036","27.469879518072286","32.80120481927711",,,"2.289156626506024","32.19879518072289","2.1686746987951806","31.867469879518072","72.53012048192771","46.234939759036145","3.3734939759036147","31.77710843373494","3.2530120481927707","33.0722891566265","98.55421686746988","72.77108433734941","26.385542168674696","31.716867469879517","26.867469879518076","32.5",,,"0","32.7710843373494","0","31.475903614457827","31.807228915662648","34.93975903614458","0.8433734939759037","31.596385542168676","1.4457831325301205","32.37951807228915","41.9277108433735","36.74698795180723","24.096385542168676","31.92771084337349","24.337349397590362","31.807228915662648","55.78313253012048","38.855421686746986"
,"2.4096385542168677","31.987951807228914","2.6506024096385543","32.92168674698795","74.4578313253012","41.98795180722892","3.8554216867469884","33.192771084337345","4.096385542168675","33.102409638554214","96.86746987951807","65.69277108433735","26.506024096385545","34.066265060240966","27.469879518072286","32.28915662650602",,,"2.289156626506024","31.05421686746988","2.289156626506024","31.987951807228914","72.28915662650603","47.28915662650602","3.8554216867469884","31.53614457831325","3.614457831325301","31.295180722891562","98.67469879518073","72.92168674698796","26.506024096385545","32.86144578313253","26.867469879518076","31.807228915662648",,,"0","31.897590361445783","0.12048192771084339","32.13855421686747","27.469879518072286","35.06024096385542","1.566265060240964","31.746987951807228","1.3253012048192772","31.77710843373494","38.433734939759034","36.385542168674704","24.096385542168676","32.65060240963855","24.337349397590362","31.32530120481928","64.6987951807229","36.71686746987952"
,"2.4096385542168677","31.626506024096386","2.5301204819277108","32.37951807228915","74.57831325301206","42.40963855421687","3.734939759036145","30.96385542168675","3.3734939759036147","31.686746987951807","96.86746987951807","65.69277108433735","26.506024096385545","31.92771084337349","27.469879518072286","32.04819277108434",,,"2.4096385542168677","30.602409638554217","2.5301204819277108","32.59036144578313","70.60240963855422","45.873493975903614","3.2530120481927707","31.92771084337349","3.3734939759036147","31.807228915662648","98.67469879518073","72.83132530120481","26.506024096385545","33.01204819277108","26.746987951807228","31.05421686746988",,,"0","32.5","0.24096385542168677","32.71084337349397","33.6144578313253","33.795180722891565","0.8433734939759037","32.59036144578313","0.48192771084337355","30.903614457831324","38.795180722891565","36.626506024096386","24.096385542168676","31.897590361445783","24.337349397590362","30.602409638554217","57.10843373493976","37.43975903614458"
,"2.4096385542168677","32.07831325301205","2.4096385542168677","32.10843373493976","75.06024096385542","41.445783132530124","3.0120481927710845","33.524096385542165","2.891566265060241","31.626506024096386","96.86746987951807","65.5421686746988","26.506024096385545","32.07831325301205","27.469879518072286","30.72289156626506",,,"2.1686746987951806","31.44578313253012","2.5301204819277108","32.74096385542168","71.32530120481928","45.24096385542168","3.3734939759036147","32.37951807228915","3.975903614457831","31.686746987951807","98.67469879518073","72.98192771084338","26.506024096385545","31.716867469879517","26.867469879518076","31.83734939759036",,,"0","31.897590361445783","0.12048192771084339","31.506024096385545","35.30120481927711","35.03012048192771","0.9638554216867471","30.903614457831324","1.0843373493975903","32.22891566265061","35.66265060240964","36.566265060240966","24.096385542168676","31.265060240963855","24.337349397590362","31.596385542168676","56.26506024096386","35.48192771084337"
,"2.4096385542168677","31.475903614457827","2.4096385542168677","32.43975903614458","74.93975903614458","42.10843373493976","3.0120481927710845","32.46987951807229","4.096385542168675","32.831325301204814","96.86746987951807","65.90361445783132","26.506024096385545","31.17469879518072","27.469879518072286","31.897590361445783",,,"2.4096385542168677","31.385542168674696","2.289156626506024","32.86144578313253","69.63855421686746","45.903614457831324","2.7710843373493974","31.234939759036145","3.8554216867469884","33.13253012048193","98.67469879518073","73.16265060240964","26.506024096385545","32.01807228915662","26.746987951807228","32.04819277108434",,,"0","30.903614457831324","0.12048192771084339","31.204819277108438","34.33734939759036","34.096385542168676","0.9638554216867471","32.16867469879518","0.6024096385542169","31.475903614457827","39.036144578313255","35.81325301204819","24.096385542168676","33.13253012048193","24.337349397590362","32.62048192771084","54.69879518072289","35.36144578313253"
,"2.4096385542168677","31.596385542168676","2.7710843373493974","32.01807228915662","74.09638554216868","41.536144578313255","3.8554216867469884","31.204819277108438","3.3734939759036147","31.92771084337349","96.86746987951807","66.144578313253","26.506024096385545","32.86144578313253","27.469879518072286","32.34939759036145",,,"2.289156626506024","33.3433734939759","2.5301204819277108","31.265060240963855","72.16867469879517","46.14457831325301","2.891566265060241","31.44578313253012","3.3734939759036147","32.37951807228915","98.67469879518073","73.04216867469879","26.506024096385545","32.28915662650602","26.746987951807228","32.5",,,"0","30.96385542168675","0","31.144578313253014","27.951807228915666","35.632530120481924","1.566265060240964","32.46987951807229","0.7228915662650602","30.57228915662651","41.325301204819276","34.4277108433735","24.096385542168676","32.16867469879518","24.337349397590362","32.71084337349397","54.45783132530121","35.8433734939759"
,"2.4096385542168677","31.355421686746986","2.4096385542168677","32.40963855421687","74.33734939759036","41.596385542168676","3.614457831325301","32.25903614457831","3.493975903614458","30.96385542168675","96.86746987951807","65.60240963855422","26.506024096385545","32.59036144578313","27.469879518072286","33.22289156626506",,,"2.1686746987951806","31.53614457831325","2.4096385542168677","31.566265060240962","72.40963855421687","46.47590361445783","3.493975903614458","31.295180722891562","3.493975903614458","30.33132530120482","98.67469879518073","73.01204819277109","26.385542168674696","31.83734939759036","26.867469879518076","32.37951807228915",,,"0","31.746987951807228","0.24096385542168677","31.957831325301207","34.33734939759036","34.81927710843373","0.9638554216867471","31.144578313253014","0.9638554216867471","32.65060240963855","38.674698795180724","34.4578313253012","24.096385542168676","32.89156626506024","24.337349397590362","31.867469879518072","65.78313253012048","36.626506024096386"
,"2.4096385542168677","31.05421686746988","2.4096385542168677","31.05421686746988","73.01204819277109","42.62048192771085","3.3734939759036147","32.13855421686747","3.614457831325301","32.831325301204814","96.86746987951807","66.08433734939759","26.506024096385545","31.897590361445783","27.469879518072286","32.10843373493976",,,"2.1686746987951806","32.10843373493976","2.5301204819277108","32.71084337349397","72.53012048192771","46.71686746987952","3.132530120481928","30.66265060240964","2.891566265060241","31.08433734939759","98.67469879518073","73.16265060240964","26.506024096385545","33.13253012048193","26.867469879518076","32.86144578313253",,,"0","31.807228915662648","0","32.831325301204814","31.686746987951807","34.24698795180723","1.0843373493975903","31.716867469879517","1.6867469879518073","31.53614457831325","36.385542168674704","34.27710843373494","24.096385542168676","32.68072289156627","24.337349397590362","31.41566265060241","53.975903614457835","37.59036144578313"
,"2.4096385542168677","31.17469879518072","2.4096385542168677","30.993975903614455","73.6144578313253","41.98795180722892","4.096385542168675","32.95180722891566","3.614457831325301","31.32530120481928","96.86746987951807","65.87349397590361","26.506024096385545","32.86144578313253","27.469879518072286","32.71084337349397",,,"2.1686746987951806","29.87951807228916","2.7710843373493974","32.22891566265061","71.92771084337349","46.566265060240966","3.2530120481927707","31.024096385542173","2.891566265060241","32.40963855421687","98.67469879518073","73.19277108433735","26.385542168674696","32.07831325301205","26.867469879518076","32.71084337349397",,,"0","31.32530120481928","0.12048192771084339","33.13253012048193","33.97590361445783","36.084337349397586","1.3253012048192772","33.31325301204819","1.2048192771084338","32.04819277108434","38.795180722891565","34.66867469879518","24.096385542168676","31.385542168674696","24.337349397590362","32.13855421686747","54.57831325301205","38.25301204819277"
,"2.4096385542168677","31.41566265060241","2.5301204819277108","31.53614457831325","73.25301204819277","41.77710843373494","3.2530120481927707","30.96385542168675","3.493975903614458","32.19879518072289","96.86746987951807","65.96385542168674","26.506024096385545","31.897590361445783","27.469879518072286","32.89156626506024",,,"2.289156626506024","31.44578313253012","2.5301204819277108","31.32530120481928","70.36144578313252","46.6566265060241","3.975903614457831","32.62048192771084","3.493975903614458","31.716867469879517","98.67469879518073","73.16265060240964","26.385542168674696","33.795180722891565","26.867469879518076","33.13253012048193",,,"0","33.13253012048193","0","31.234939759036145","33.49397590361446","33.795180722891565","1.4457831325301205","30.512048192771086","1.2048192771084338","32.16867469879518","41.566265060240966","35.03012048192771","24.096385542168676","33.373493975903614","24.337349397590362","31.17469879518072","52.65060240963856","35.66265060240964"
,"2.4096385542168677","32.71084337349397","2.4096385542168677","30.783132530120483","73.73493975903614","40.99397590361446","3.2530120481927707","32.07831325301205","3.493975903614458","30.783132530120483","96.86746987951807","66.32530120481928","26.506024096385545","31.295180722891562","27.469879518072286","32.22891566265061",,,"2.289156626506024","31.44578313253012","2.6506024096385543","31.204819277108438","71.6867469879518","45.903614457831324","3.0120481927710845","31.114457831325304","3.3734939759036147","31.596385542168676","98.67469879518073","73.0722891566265","26.506024096385545","33.13253012048193","26.746987951807228","31.987951807228914",,,"0","31.92771084337349","0.12048192771084339","31.355421686746986","34.57831325301205","35.873493975903614","0.6024096385542169","31.144578313253014","1.0843373493975903","32.831325301204814","41.204819277108435","37.71084337349397","24.096385542168676","33.825301204819276","24.337349397590362","32.62048192771084","54.21686746987952","35.09036144578313"
